,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
298,G2,"Medu, G3, G1",0.6303797468354431,0.26582278481012656,0.26582278481012656,0.4216867469879517,1.5863453815261042,0.09825348501842651,1.2695147679324894,1.0
299,G1,"Medu, G3, G2",0.41265822784810124,0.3367088607594937,0.26582278481012656,0.6441717791411042,1.913141750080723,0.1268771030283608,1.864076822348319,0.8126436781609194
300,"Fedu, G3, G2",famrel,0.28860759493670884,0.7620253164556962,0.22784810126582278,0.7894736842105263,1.0360202832663055,0.007921807402659853,1.1303797468354433,0.048873072360616984
301,"Fedu, G3, famrel",G2,0.22784810126582278,0.6303797468354431,0.22784810126582278,1.0,1.5863453815261044,0.08421727287293701,inf,0.4786885245901638
302,"Fedu, G2, famrel",G3,0.28354430379746837,0.529113924050633,0.22784810126582278,0.8035714285714285,1.5187115516062881,0.0778208620413395,2.3972382048331404,0.47671770710639955
303,"famrel, G3, G2",Fedu,0.3924050632911392,0.4962025316455696,0.22784810126582278,0.5806451612903226,1.1701777485187626,0.03313571543021954,1.2013631937682572,0.239351851851852
304,"Fedu, G3","famrel, G2",0.28860759493670884,0.4860759493670886,0.22784810126582278,0.7894736842105263,1.6241776315789473,0.08756289056240987,2.4411392405063297,0.5402135231316726
305,"Fedu, G2","famrel, G3",0.3493670886075949,0.4,0.22784810126582278,0.6521739130434783,1.6304347826086956,0.0881012658227848,1.725,0.5942931258106355
306,"Fedu, famrel","G3, G2",0.38734177215189874,0.5215189873417722,0.22784810126582278,0.5882352941176471,1.1279268989149058,0.025842012497997113,1.1620253164556962,0.18512396694214878
307,"G3, G2","Fedu, famrel",0.5215189873417722,0.38734177215189874,0.22784810126582278,0.4368932038834951,1.1279268989149056,0.025842012497997113,1.0879965080750764,0.23703703703703702
308,"famrel, G3","Fedu, G2",0.4,0.3493670886075949,0.22784810126582278,0.5696202531645569,1.6304347826086956,0.0881012658227848,1.5117647058823527,0.6444444444444445
309,"famrel, G2","Fedu, G3",0.4860759493670886,0.28860759493670884,0.22784810126582278,0.46875,1.6241776315789476,0.08756289056240987,1.3390915860014891,0.747783251231527
310,Fedu,"famrel, G3, G2",0.4962025316455696,0.3924050632911392,0.22784810126582278,0.45918367346938777,1.1701777485187623,0.03313571543021954,1.1234774301409123,0.2886655499720828
311,G3,"Fedu, G2, famrel",0.529113924050633,0.28354430379746837,0.22784810126582278,0.43062200956937796,1.5187115516062883,0.0778208620413395,1.2583129454313373,0.7253285543608123
312,G2,"Fedu, G3, famrel",0.6303797468354431,0.22784810126582278,0.22784810126582278,0.3614457831325301,1.5863453815261044,0.08421727287293701,1.209219011225221,0.9999999999999999
313,famrel,"Fedu, G3, G2",0.7620253164556962,0.28860759493670884,0.22784810126582278,0.29900332225913623,1.0360202832663055,0.007921807402659853,1.0148299238106664,0.14609929078014225
314,"G1, Fedu, G3",G2,0.21518987341772153,0.6303797468354431,0.21518987341772153,1.0,1.5863453815261044,0.0795385354911072,inf,0.4709677419354839
315,"G1, Fedu, G2",G3,0.21772151898734177,0.529113924050633,0.21518987341772153,0.9883720930232559,1.8679759652831869,0.09999038615606473,40.49620253164588,0.5939843898724538
316,"G1, G3, G2",Fedu,0.4050632911392405,0.4962025316455696,0.21518987341772153,0.53125,1.0706313775510206,0.014196442877743964,1.0747679324894515,0.11088861076345441
317,"Fedu, G3, G2",G1,0.28860759493670884,0.41265822784810124,0.21518987341772153,0.7456140350877194,1.8068560972984613,0.09609357474763662,2.3088607594936716,0.6277161398367177
318,"G1, Fedu","G3, G2",0.22025316455696203,0.5215189873417722,0.21518987341772153,0.9770114942528736,1.8733958263586654,0.10032366607915398,20.813924050632938,0.5978991596638656
319,"G1, G3","Fedu, G2",0.4050632911392405,0.3493670886075949,0.21518987341772153,0.53125,1.5206068840579712,0.07367409069059447,1.3880168776371309,0.5754693366708385
320,"G1, G2","Fedu, G3",0.41012658227848103,0.28860759493670884,0.21518987341772153,0.5246913580246914,1.8180095299978343,0.09682422688671688,1.4966957093539373,0.7627871749558193
321,"Fedu, G3","G1, G2",0.28860759493670884,0.41012658227848103,0.21518987341772153,0.7456140350877194,1.8180095299978343,0.09682422688671688,2.3188127455259724,0.632489009838811
322,"Fedu, G2","G1, G3",0.3493670886075949,0.4050632911392405,0.21518987341772153,0.6159420289855073,1.5206068840579712,0.07367409069059447,1.5490804872223554,0.5262073701075761
323,"G3, G2","G1, Fedu",0.5215189873417722,0.22025316455696203,0.21518987341772153,0.412621359223301,1.8733958263586654,0.10032366607915398,1.3275028768699655,0.974354186118892
324,G1,"Fedu, G3, G2",0.41265822784810124,0.28860759493670884,0.21518987341772153,0.5214723926380369,1.8068560972984613,0.09609357474763662,1.4866277182732883,0.7602941176470589
325,Fedu,"G1, G3, G2",0.4962025316455696,0.4050632911392405,0.21518987341772153,0.43367346938775514,1.0706313775510206,0.014196442877743964,1.0505188733036834,0.13094886195684313
326,G3,"G1, Fedu, G2",0.529113924050633,0.21772151898734177,0.21518987341772153,0.4066985645933014,1.8679759652831867,0.09999038615606473,1.3185177623519804,0.9867805186590766
327,G2,"G1, Fedu, G3",0.6303797468354431,0.21518987341772153,0.21518987341772153,0.3413654618473896,1.5863453815261044,0.0795385354911072,1.1915714726767521,1.0000000000000002
328,"famrel, G3, G2",health,0.3924050632911392,0.5367088607594936,0.22531645569620254,0.5741935483870968,1.069841752891053,0.014709181220958212,1.0880322209436135,0.10744382022471932
329,"famrel, G3, health",G2,0.23037974683544304,0.6303797468354431,0.22531645569620254,0.978021978021978,1.55148064786619,0.0800897292100625,16.817721518987316,0.4618568894145476
330,"famrel, G2, health",G3,0.2708860759493671,0.529113924050633,0.22531645569620254,0.8317757009345794,1.5720162768859274,0.08198686107995512,2.7991561181434594,0.49906367041198496
331,"G3, G2, health",famrel,0.2810126582278481,0.7620253164556962,0.22531645569620254,0.8018018018018018,1.0521983777797732,0.01117769588207021,1.200690448791715,0.06899825921823091
332,"famrel, G3","G2, health",0.4,0.3291139240506329,0.22531645569620254,0.5632911392405063,1.7115384615384617,0.09367088607594937,1.5362318840579712,0.6928838951310862
333,"famrel, G2","G3, health",0.4860759493670886,0.28607594936708863,0.22531645569620254,0.4635416666666667,1.6203447640117994,0.08626181701650376,1.3308098807914468,0.7449493551779486
334,"G3, health","famrel, G2",0.28607594936708863,0.4860759493670886,0.22531645569620254,0.7876106194690266,1.6203447640117994,0.08626181701650376,2.419725738396625,0.5362578691529205
335,"G2, health","famrel, G3",0.3291139240506329,0.4,0.22531645569620254,0.6846153846153847,1.7115384615384617,0.09367088607594937,1.9024390243902445,0.6196735213059148
336,famrel,"G3, G2, health",0.7620253164556962,0.2810126582278481,0.22531645569620254,0.29568106312292364,1.0521983777797732,0.01117769588207021,1.0208263673274423,0.20846282572316568
337,G3,"famrel, G2, health",0.529113924050633,0.2708860759493671,0.22531645569620254,0.4258373205741627,1.5720162768859276,0.08198686107995512,1.269873417721519,0.7727437477346863
338,G2,"famrel, G3, health",0.6303797468354431,0.23037974683544304,0.22531645569620254,0.357429718875502,1.55148064786619,0.0800897292100625,1.1977215189873418,0.9616746190549484
339,health,"famrel, G3, G2",0.5367088607594936,0.3924050632911392,0.22531645569620254,0.419811320754717,1.069841752891053,0.014709181220958212,1.0472368014819389,0.14090992816356632
340,"G1, famrel, G3",G2,0.31139240506329113,0.6303797468354431,0.31139240506329113,1.0,1.5863453815261044,0.11509693959301392,inf,0.5367647058823529
341,"G1, famrel, G2",G3,0.31645569620253167,0.529113924050633,0.31139240506329113,0.9839999999999999,1.8597129186602868,0.1439512898573946,29.43037974683521,0.6763023185787412
342,"G1, G3, G2",famrel,0.4050632911392405,0.7620253164556962,0.31139240506329113,0.76875,1.008824750830565,0.0027239224483255886,1.0290797126240168,0.014703338522746927
343,"famrel, G3, G2",G1,0.3924050632911392,0.41265822784810124,0.31139240506329113,0.7935483870967742,1.92301603008114,0.14946322704694762,2.84493670886076,0.7899728997289973
344,"G1, famrel","G3, G2",0.3189873417721519,0.5215189873417722,0.31139240506329113,0.9761904761904763,1.8718215441516415,0.14503444960743472,20.09620253164564,0.6839241998367939
345,"G1, G3","famrel, G2",0.4050632911392405,0.4860759493670886,0.31139240506329113,0.76875,1.5815429687500002,0.11450088126902741,2.222374273007185,0.6180591593149974
346,"G1, G2","famrel, G3",0.41012658227848103,0.4,0.31139240506329113,0.7592592592592592,1.898148148148148,0.1473417721518987,2.4923076923076914,0.8021563906626189
347,"famrel, G3","G1, G2",0.4,0.41012658227848103,0.31139240506329113,0.7784810126582278,1.898148148148148,0.1473417721518987,2.6628571428571424,0.7886178861788616
348,"famrel, G2","G1, G3",0.4860759493670886,0.4050632911392405,0.31139240506329113,0.640625,1.58154296875,0.11450088126902741,1.6554760594386353,0.715487204133125
349,"G3, G2","G1, famrel",0.5215189873417722,0.3189873417721519,0.31139240506329113,0.5970873786407767,1.8718215441516413,0.14503444960743472,1.6902241878908038,0.9734159246354369
350,G1,"famrel, G3, G2",0.41265822784810124,0.3924050632911392,0.31139240506329113,0.754601226993865,1.9230160300811399,0.14946322704694762,2.4759493670886075,0.8172133445472386
351,famrel,"G1, G3, G2",0.7620253164556962,0.4050632911392405,0.31139240506329113,0.40863787375415284,1.0088247508305648,0.0027239224483255886,1.0060446593656664,0.03675834630686732
352,G3,"G1, famrel, G2",0.529113924050633,0.31645569620253167,0.31139240506329113,0.5885167464114832,1.8597129186602868,0.1439512898573946,1.6611716220194288,0.9817291721304309
353,G2,"G1, famrel, G3",0.6303797468354431,0.31139240506329113,0.31139240506329113,0.4939759036144578,1.5863453815261044,0.11509693959301392,1.360819770946353,1.0
354,"G1, G3, G2",health,0.4050632911392405,0.5367088607594936,0.21772151898734177,0.5375,1.0014740566037736,0.0003204614645088977,1.0017105713308245,0.0024740227610094384
355,"G1, G3, health",G2,0.21772151898734177,0.6303797468354431,0.21772151898734177,1.0,1.5863453815261044,0.08047428296747317,inf,0.4724919093851133
356,"G1, G2, health",G3,0.22025316455696203,0.529113924050633,0.21772151898734177,0.9885057471264367,1.8682285651432653,0.10118250280403779,40.96708860759459,0.5960057384475987
357,"G3, G2, health",G1,0.2810126582278481,0.41265822784810124,0.21772151898734177,0.7747747747747747,1.8775216934726138,0.10175933344015382,2.60779746835443,0.6500573206681952
358,"G1, G3","G2, health",0.4050632911392405,0.3291139240506329,0.21772151898734177,0.5375,1.633173076923077,0.08440954975164236,1.450564488539172,0.6516575952498762
359,"G1, G2","G3, health",0.41012658227848103,0.28607594936708863,0.21772151898734177,0.5308641975308641,1.8556757347317814,0.10039416760134591,1.5217854763491003,0.7817147419902183
360,"G1, health","G3, G2",0.22278481012658227,0.5215189873417722,0.21772151898734177,0.9772727272727273,1.8738967343336275,0.10153501041499759,21.053164556962045,0.6000303007347928
361,"G3, G2","G1, health",0.5215189873417722,0.22278481012658227,0.21772151898734177,0.4174757281553398,1.8738967343336275,0.10153501041499759,1.3342194092827007,0.9746523932570443
362,"G3, health","G1, G2",0.28607594936708863,0.41012658227848103,0.21772151898734177,0.7610619469026548,1.8556757347317818,0.10039416760134591,2.468729488982653,0.6458848754741875
363,"G2, health","G1, G3",0.3291139240506329,0.4050632911392405,0.21772151898734177,0.6615384615384615,1.633173076923077,0.08440954975164236,1.7577675489067894,0.5778850372970601
364,G1,"G3, G2, health",0.41265822784810124,0.2810126582278481,0.21772151898734177,0.5276073619631902,1.877521693472614,0.10175933344015382,1.5220121650501401,0.7957598235765837
365,G3,"G1, G2, health",0.529113924050633,0.22025316455696203,0.21772151898734177,0.41148325358851673,1.8682285651432655,0.10118250280403779,1.324935679736544,0.9869342335583895
366,G2,"G1, G3, health",0.6303797468354431,0.21772151898734177,0.21772151898734177,0.34538152610441764,1.5863453815261044,0.08047428296747317,1.1950143667003184,1.0000000000000002
367,health,"G1, G3, G2",0.5367088607594936,0.4050632911392405,0.21772151898734177,0.4056603773584906,1.0014740566037736,0.0003204614645088977,1.0010046212577859,0.003177023764137804
368,"Medu, famrel, G3, G2",G1,0.2582278481012658,0.41265822784810124,0.20759493670886076,0.803921568627451,1.9481534945266452,0.10103509053036373,2.995443037974684,0.656122533921585
369,"Medu, famrel, G3, G1",G2,0.20759493670886076,0.6303797468354431,0.20759493670886076,1.0,1.5863453815261044,0.07673129306200929,inf,0.46645367412140576
370,"Medu, famrel, G2, G1",G3,0.21012658227848102,0.529113924050633,0.20759493670886076,0.9879518072289156,1.867181645241252,0.09641403621214548,39.08354430379734,0.5879846779237022
371,"G1, famrel, G3, G2",Medu,0.31139240506329113,0.5822784810126582,0.20759493670886076,0.6666666666666666,1.144927536231884,0.02627784008972922,1.2531645569620251,0.18382352941176477
372,"Medu, G3, G2, G1",famrel,0.26582278481012656,0.7620253164556962,0.20759493670886076,0.7809523809523811,1.0248378421135897,0.005031244992789646,1.0864061640066052,0.03301093355761163
373,"Medu, famrel, G3","G1, G2",0.2582278481012658,0.41012658227848103,0.20759493670886076,0.803921568627451,1.9601791333817478,0.10168883191796187,3.0083544303797476,0.6603679347373679
374,"Medu, famrel, G2","G1, G3",0.31139240506329113,0.4050632911392405,0.20759493670886076,0.6666666666666666,1.6458333333333333,0.08146130427816056,1.7848101265822784,0.5698529411764707
375,"Medu, famrel, G1","G3, G2",0.21265822784810126,0.5215189873417722,0.20759493670886076,0.9761904761904762,1.8718215441516413,0.09668963307162314,20.09620253164555,0.5915614461610854
376,"famrel, G3, G2","Medu, G1",0.3924050632911392,0.2708860759493671,0.20759493670886076,0.5290322580645161,1.9529695507989147,0.10129786893126101,1.5481186058609329,0.8030995934959348
377,"G1, famrel, G3","Medu, G2",0.31139240506329113,0.39746835443037976,0.20759493670886076,0.6666666666666666,1.6772823779193204,0.08382630988623617,1.8075949367088606,0.5863970588235293
378,"G1, famrel, G2","Medu, G3",0.31645569620253167,0.3367088607594937,0.20759493670886076,0.6559999999999999,1.948270676691729,0.10104149975965389,1.9281719163968203,0.7120596205962059
379,"Medu, G3, G2","G1, famrel",0.3367088607594937,0.3189873417721519,0.20759493670886076,0.6165413533834586,1.9328082110036997,0.10018907226406025,1.7759741871432118,0.7276112455781047
380,"Medu, G3, G1","famrel, G2",0.26582278481012656,0.4860759493670886,0.20759493670886076,0.7809523809523811,1.6066468253968258,0.07838487421887519,2.3461750137589448,0.5142977291841885
381,"Medu, G2, G1","famrel, G3",0.2683544303797468,0.4,0.20759493670886076,0.7735849056603774,1.9339622641509435,0.10025316455696202,2.6500000000000004,0.6600557009030298
382,"G1, G3, G2","Medu, famrel",0.4050632911392405,0.4481012658227848,0.20759493670886076,0.5125,1.1437146892655365,0.02608556321102387,1.1320999675430055,0.21120913336792937
383,"Medu, famrel","G1, G3, G2",0.4481012658227848,0.4050632911392405,0.20759493670886076,0.4632768361581921,1.1437146892655368,0.02608556321102387,1.1084610259826781,0.22767957037368533
384,"famrel, G3","Medu, G2, G1",0.4,0.2683544303797468,0.20759493670886076,0.5189873417721519,1.9339622641509435,0.10025316455696202,1.5210526315789474,0.8048780487804879
385,"famrel, G2","Medu, G3, G1",0.4860759493670886,0.26582278481012656,0.20759493670886076,0.4270833333333333,1.6066468253968256,0.07838487421887519,1.2814729574223245,0.7347110416916977
386,"G1, famrel","Medu, G3, G2",0.3189873417721519,0.3367088607594937,0.20759493670886076,0.6507936507936508,1.9328082110036997,0.10018907226406025,1.8994246260069045,0.7086771239459606
387,"Medu, G3","G1, famrel, G2",0.3367088607594937,0.31645569620253167,0.20759493670886076,0.6165413533834586,1.948270676691729,0.10104149975965389,1.7825763216679074,0.7338018990876931
388,"Medu, G2","G1, famrel, G3",0.39746835443037976,0.31139240506329113,0.20759493670886076,0.5222929936305732,1.6772823779193207,0.08382630988623617,1.4414852320675104,0.6701680672268908
389,"Medu, G1","famrel, G3, G2",0.2708860759493671,0.3924050632911392,0.20759493670886076,0.7663551401869159,1.9529695507989147,0.10129786893126101,2.600506329113924,0.6692496612466124
390,"G3, G2","Medu, famrel, G1",0.5215189873417722,0.21265822784810126,0.20759493670886076,0.39805825242718446,1.8718215441516413,0.09668963307162314,1.3080032666394448,0.9734159246354368
391,"G1, G3","Medu, famrel, G2",0.4050632911392405,0.31139240506329113,0.20759493670886076,0.5125,1.6458333333333333,0.08146130427816056,1.4125283998701719,0.6595744680851064
392,"G1, G2","Medu, famrel, G3",0.41012658227848103,0.2582278481012658,0.20759493670886076,0.5061728395061728,1.9601791333817475,0.10168883191796187,1.5020886075949365,0.830419763425102
393,famrel,"Medu, G3, G2, G1",0.7620253164556962,0.26582278481012656,0.20759493670886076,0.2724252491694352,1.0248378421135897,0.005031244992789646,1.009074619964164,0.10184224182667416
394,Medu,"G1, famrel, G3, G2",0.5822784810126582,0.31139240506329113,0.20759493670886076,0.3565217391304348,1.144927536231884,0.02627784008972922,1.0701334245638041,0.30303030303030315
395,G3,"Medu, famrel, G2, G1",0.529113924050633,0.21012658227848102,0.20759493670886076,0.39234449760765544,1.8671816452412517,0.09641403621214548,1.2998704275889563,0.9862968790978233
396,G2,"Medu, famrel, G3, G1",0.6303797468354431,0.20759493670886076,0.20759493670886076,0.3293172690763052,1.5863453815261044,0.07673129306200929,1.1814901841885848,1.0
397,G1,"Medu, famrel, G3, G2",0.41265822784810124,0.2582278481012658,0.20759493670886076,0.5030674846625767,1.948153494526645,0.10103509053036373,1.4927019846851068,0.8286375105130362
